Number of Particles,Frame Time,Update Time
1626,0.137226,0.129134
1626,0.134898,0.129142
1626,0.13488,0.12966
1626,0.135592,0.129871
1626,0.135613,0.130976
1627,0.137082,0.129814
1627,0.135604,0.132146
1627,0.13831,0.129644
1627,0.135375,0.129806
1627,0.135577,0.132648
1627,0.138909,0.131859
1627,0.137737,0.129391
1627,0.135286,0.126044
1627,0.131824,0.129066
1627,0.134825,0.131346
1628,0.137105,0.127965
1629,0.133774,0.130089
1629,0.135803,0.128891
1629,0.134649,0.130897
1629,0.136629,0.129076
1630,0.134893,0.12989
1630,0.1357,0.142059
1630,0.147874,0.131954
1630,0.13771,0.129291
1630,0.135092,0.129708
1631,0.135455,0.129854
1632,0.13569,0.131245
1632,0.137049,0.130329
1632,0.136071,0.129339
1632,0.135449,0.132213
1632,0.137967,0.129013
1632,0.134905,0.130286
1632,0.136106,0.1307
1632,0.136568,0.139048
1632,0.144889,0.130237
1632,0.136187,0.132008
1632,0.138033,0.129699
1632,0.135504,0.128044
1632,0.134037,0.130151
1633,0.135896,0.130519
1634,0.136253,0.131036
1634,0.136926,0.133785
1634,0.139606,0.130514
1635,0.136362,0.13605
1635,0.141941,0.128693
1635,0.134446,0.13843
1635,0.144197,0.132491
1635,0.138301,0.127121
1635,0.132858,0.129722
1636,0.135551,0.126297
1637,0.132094,0.132238
1637,0.138238,0.127978
1638,0.133774,0.130621
1638,0.13698,0.130228
1639,0.136028,0.13073
1639,0.136563,0.131939
1639,0.137717,0.132256
1639,0.13852,0.13616
1639,0.142307,0.129278
1639,0.135162,0.130482
1639,0.136363,0.130109
1639,0.136055,0.128139
1639,0.133969,0.131846
1639,0.1377,0.13079
1639,0.136641,0.132882
1639,0.138753,0.133697
1639,0.139484,0.130893
1639,0.136948,0.131332
1640,0.13711,0.137161
1640,0.14296,0.131629
1641,0.13756,0.131265
1641,0.137116,0.131186
1641,0.137007,0.132312
1641,0.138241,0.127447
1641,0.133252,0.130864
1641,0.136786,0.131788
1641,0.137544,0.135025
1641,0.140884,0.13131
1641,0.137337,0.129723
1642,0.135539,0.130982
1642,0.137113,0.140714
1642,0.146532,0.130339
1643,0.136211,0.130637
1643,0.1365,0.137148
1643,0.142913,0.130955
1643,0.136796,0.131326
1643,0.137122,0.133216
1643,0.13928,0.130484
1643,0.13691,0.131388
1643,0.137162,0.132647
1643,0.138411,0.132875
1643,0.13875,0.132098
1644,0.138367,0.134526
1645,0.140375,0.132128
1645,0.138117,0.133766
1645,0.139597,0.128353
1646,0.134164,0.131149
1646,0.137088,0.13223
1646,0.138136,0.132606
1646,0.138384,0.132354
1646,0.138165,0.131549
1647,0.137573,0.137571
1648,0.143653,0.129143
1648,0.134968,0.14195
1648,0.147836,0.132225
1648,0.138073,0.132092
1648,0.137912,0.130921
1649,0.136742,0.132063
1649,0.13786,0.1348
1650,0.140734,0.129646
1650,0.13545,0.131063
1650,0.136959,0.135431
1651,0.141385,0.12935
1652,0.135177,0.133984
1652,0.139829,0.129232
1653,0.135312,0.143
1654,0.149292,0.1316
1654,0.13742,0.130589
1654,0.136503,0.130733
1654,0.136608,0.130945
1654,0.136884,0.131581
1654,0.137406,0.130378
1654,0.136246,0.134472
1654,0.140317,0.133693
1654,0.139514,0.131052
1655,0.136955,0.130549
1655,0.136458,0.13641
1655,0.142375,0.133646
1655,0.139523,0.130508
1656,0.136371,0.131661
1656,0.1375,0.135542
1656,0.141382,0.130918
1656,0.137,0.127089
1656,0.132926,0.132136
1656,0.13808,0.135541
1656,0.141505,0.131778
1656,0.137671,0.133906
1656,0.13972,0.134268
1656,0.140111,0.142671
1657,0.148494,0.131829
1658,0.137709,0.132301
1658,0.138257,0.131527
1659,0.137422,0.131876
1659,0.13778,0.13006
1659,0.135938,0.133024
1659,0.138944,0.131389
1659,0.137751,0.131174
1659,0.137125,0.132899
1660,0.138802,0.133769
1661,0.139696,0.134049
1662,0.140328,0.137148
1662,0.143081,0.132639
1662,0.138823,0.130818
1663,0.136702,0.131995
1663,0.137967,0.131466
1663,0.137361,0.145635
1664,0.151721,0.130548
1664,0.136379,0.135164
1664,0.141009,0.133282
1664,0.139507,0.13522
1664,0.141296,0.130936
1664,0.13683,0.14033
1664,0.146224,0.132722
1665,0.138657,0.133337
1665,0.139203,0.133246
1665,0.139308,0.132929
1665,0.138765,0.135475
1665,0.141388,0.131796
1665,0.13769,0.132616
1665,0.139348,0.132545
1666,0.138466,0.133679
1666,0.139628,0.134434
1666,0.140353,0.134794
1666,0.140961,0.13919
1666,0.145137,0.133197
1666,0.13925,0.131169
1666,0.137035,0.133379
1666,0.139348,0.130387
1666,0.136403,0.132357
1666,0.138204,0.132192
1666,0.138138,0.134357
1667,0.140316,0.133365
1667,0.139208,0.132993
1667,0.138904,0.132634
1667,0.138543,0.149105
1668,0.155085,0.133166
1669,0.139087,0.133546
1669,0.139547,0.135594
1669,0.141465,0.131771
1669,0.137947,0.131314
1669,0.137176,0.134705
1670,0.140599,0.136006
1670,0.142359,0.135288
1670,0.141128,0.134924
1671,0.140841,0.131949
1671,0.138199,0.134173
1671,0.140491,0.135939
1671,0.141897,0.132844
1671,0.138798,0.132518
1671,0.138469,0.133837
1671,0.139836,0.133091
1671,0.138993,0.134238
1671,0.140164,0.134641
1671,0.140545,0.134105
1671,0.140132,0.131063
1671,0.13691,0.140501
1671,0.146705,0.133184
1671,0.139114,0.142306
1671,0.148267,0.135116
1672,0.141327,0.131981
1672,0.137856,0.133486
1673,0.13939,0.133486
1673,0.13956,0.134269
1673,0.140301,0.132237
1673,0.138122,0.13343
1673,0.139832,0.131907
1673,0.137958,0.133005
1673,0.138999,0.133867
1673,0.139789,0.13532
1673,0.141371,0.142037
1673,0.147936,0.133938
1673,0.139889,0.133571
1673,0.139446,0.133724
1673,0.139683,0.13304
1673,0.138929,0.133037
1673,0.138948,0.133747
1673,0.139638,0.141073
1674,0.146947,0.133967
1674,0.139863,0.135162
1674,0.141062,0.134752
1674,0.140748,0.146188
1674,0.152112,0.135735
1674,0.141962,0.134561
1674,0.140565,0.13118
1674,0.137135,0.133098
1674,0.139007,0.133374
1675,0.139294,0.132507
1676,0.138554,0.139159
1677,0.145179,0.132394
1677,0.138332,0.133893
1677,0.139826,0.133626
1677,0.139817,0.142633
1678,0.148526,0.134585
1678,0.140472,0.133008
1678,0.138999,0.135263
1678,0.14128,0.134605
1678,0.140524,0.133667
1679,0.139609,0.133691
1680,0.139755,0.135229
1680,0.141148,0.135602
1680,0.14158,0.134431
1680,0.14077,0.13538
1681,0.141423,0.13454
1681,0.14065,0.138742
1681,0.144755,0.134151
1681,0.140105,0.142822
1681,0.148792,0.133466
1682,0.139399,0.133779
1683,0.139742,0.135621
1683,0.141504,0.133731
1683,0.139793,0.137207
1683,0.143235,0.133954
1684,0.139916,0.138444
1684,0.144413,0.134519
1684,0.140435,0.143547
1684,0.149517,0.135485
1684,0.141564,0.133135
1684,0.139272,0.134144
1684,0.140088,0.133876
1685,0.139809,0.135102
1685,0.141037,0.134788
1685,0.140812,0.135714
1685,0.141676,0.135697
1685,0.141858,0.134967
1685,0.140925,0.134728
1686,0.140628,0.137795
1686,0.143835,0.13563
1686,0.141556,0.134957
1686,0.140918,0.13513
1686,0.141103,0.136121
1686,0.142591,0.133325
1687,0.139342,0.13385
1687,0.13984,0.134299
1687,0.141087,0.156933
1687,0.162973,0.134913
1688,0.140965,0.1346
1688,0.140637,0.135532
1688,0.142056,0.140236
1689,0.146267,0.13378
1690,0.139808,0.134779
1690,0.140706,0.132092
1690,0.138118,0.134983
1690,0.140953,0.134783
1690,0.140782,0.137475
1690,0.143773,0.137853
1690,0.143829,0.135091
1691,0.141055,0.136692
1692,0.142657,0.1362
1692,0.142153,0.143777
1692,0.149809,0.135885
1693,0.141884,0.137387
1693,0.143769,0.135208
1693,0.141194,0.133961
1693,0.13992,0.134172
1693,0.140161,0.136472
1693,0.142456,0.136794
1693,0.142744,0.135467
1693,0.141459,0.138143
1693,0.144558,0.135375
1693,0.141444,0.141752
1693,0.147732,0.136044
1693,0.142023,0.141655
1693,0.147636,0.135137
1693,0.141175,0.135981
1693,0.141907,0.13583
1693,0.142246,0.133719
1693,0.139794,0.132658
1693,0.139238,0.135014
1693,0.140937,0.136428
1694,0.142473,0.134048
1695,0.140059,0.13711
1695,0.1433,0.138168
1695,0.144504,0.134408
1695,0.140404,0.133335
1695,0.139341,0.134159
1695,0.140078,0.138729
1695,0.144738,0.135856
1695,0.14181,0.134512
1696,0.140456,0.139538
1696,0.14595,0.134188
1696,0.140184,0.135499
1696,0.141599,0.134473
1696,0.140453,0.146546
1696,0.152558,0.135843
1696,0.141939,0.136526
1696,0.142512,0.13691
1696,0.142999,0.136987
1696,0.143065,0.134281
1696,0.140277,0.137222
1696,0.143247,0.141033
1696,0.147036,0.135099
1696,0.141148,0.137126
1696,0.143076,0.135781
1696,0.141819,0.14471
1696,0.150709,0.135482
1696,0.141614,0.134829
1696,0.140784,0.13643
1697,0.142421,0.135676
1697,0.141628,0.1356
1697,0.14176,0.135575
1698,0.141972,0.137721
1698,0.143777,0.134231
1699,0.140308,0.135338
1700,0.141424,0.135842
1701,0.141906,0.138002
1701,0.144252,0.135311
1701,0.141467,0.137685
1701,0.144335,0.134469
1701,0.140525,0.135026
1701,0.141014,0.134967
1701,0.14089,0.134935
1701,0.140929,0.13353
1701,0.139538,0.139633
1701,0.145633,0.133857
1701,0.140347,0.136759
1702,0.142932,0.135292
1702,0.141802,0.140923
1702,0.14704,0.135178
1702,0.141396,0.135317
1702,0.141464,0.135476
1702,0.141427,0.135922
1702,0.142367,0.135498
1702,0.141503,0.135141
1703,0.141226,0.140524
1703,0.146537,0.136281
1704,0.142289,0.136744
1704,0.142853,0.136741
1704,0.143009,0.146446
1704,0.15282,0.134383
1704,0.14038,0.135703
1704,0.141706,0.135554
1704,0.141622,0.132778
1704,0.138876,0.136215
1705,0.142233,0.136769
1705,0.142742,0.136244
1705,0.142667,0.134471
1705,0.140471,0.135929
1705,0.141994,0.13725
1705,0.143282,0.144932
1705,0.151103,0.135615
1705,0.141705,0.138075
1705,0.14421,0.13611
1705,0.142647,0.135815
1705,0.141958,0.134979
1705,0.140955,0.134836
1705,0.140895,0.137117
1706,0.143193,0.138333
1707,0.144326,0.136843
1707,0.142875,0.136337
1707,0.142735,0.139833
1707,0.145986,0.13465
1708,0.14072,0.135939
1708,0.141997,0.139803
1708,0.146052,0.136878
1709,0.143202,0.134755
1709,0.140725,0.138328
1710,0.144776,0.136168
1710,0.142183,0.138514
1710,0.144588,0.135842
1711,0.141875,0.136006
1711,0.142028,0.138504
1711,0.145118,0.150408
1711,0.156494,0.138426
1711,0.145032,0.135283
1711,0.141303,0.136343
1711,0.14239,0.136246
1711,0.14227,0.135445
1711,0.141484,0.136794
1711,0.142798,0.137547
1711,0.143546,0.137647
1711,0.14403,0.13757
1711,0.143582,0.138123
1712,0.144112,0.137097
1712,0.143164,0.137605
1712,0.143747,0.135454
1712,0.141521,0.136431
1713,0.142482,0.138034
1713,0.144424,0.136278
1713,0.142316,0.135092
1714,0.14114,0.136243
1714,0.142265,0.137881
1715,0.143919,0.140336
1715,0.146431,0.137119
1715,0.143238,0.137209
1715,0.143667,0.136238
1715,0.142345,0.13586
1715,0.142026,0.135553
1715,0.141586,0.139135
1715,0.145184,0.136372
1715,0.14262,0.143873
1715,0.149906,0.137366
1715,0.143747,0.135698
1715,0.141809,0.137083
1715,0.143092,0.136203
1715,0.142271,0.132838
1715,0.138885,0.13652
1715,0.142713,0.13717
1715,0.14391,0.139593
1716,0.146173,0.137501
1716,0.143588,0.136144
1716,0.142217,0.142013
1716,0.148293,0.147242
1716,0.153536,0.138576
1716,0.144648,0.145273
1717,0.15133,0.137507
1717,0.143541,0.135949
1718,0.142062,0.136396
1719,0.142415,0.137792
1719,0.143962,0.137995
1720,0.144054,0.137204
1720,0.143301,0.139603
1721,0.145774,0.137942
1721,0.144083,0.138691
1721,0.144868,0.137617
1721,0.143779,0.154862
1721,0.161003,0.137917
1721,0.14393,0.137652
1721,0.143696,0.136689
1721,0.142725,0.139962
1721,0.146067,0.14349
1722,0.149646,0.13563
1722,0.141699,0.139011
1722,0.145325,0.137474
1722,0.143674,0.135627
1722,0.141654,0.137682
1722,0.143767,0.140386
1722,0.146576,0.13926
1722,0.145291,0.139268
1723,0.145397,0.138436
1723,0.14445,0.142881
1723,0.148998,0.15232
1723,0.158458,0.147187
1723,0.15371,0.139518
1723,0.145965,0.143185
1723,0.149373,0.152457
1723,0.158577,0.137941
1724,0.143966,0.138329
1724,0.144536,0.137749
1724,0.143877,0.137818
1725,0.144409,0.136233
1725,0.142376,0.140899
1725,0.146918,0.13905
1725,0.145114,0.138614
1725,0.144748,0.136259
1725,0.142924,0.148307
1725,0.154508,0.136629
1725,0.142726,0.142137
1725,0.148306,0.138317
1725,0.14438,0.138099
1725,0.144138,0.138658
1725,0.144791,0.139123
1725,0.145257,0.136106
1725,0.142397,0.138209
1725,0.14446,0.13655
1726,0.143431,0.137009
1726,0.143206,0.139219
1726,0.145594,0.137552
1726,0.143714,0.143937
1726,0.150115,0.146757
1726,0.152906,0.141024
1726,0.147121,0.142206
1726,0.148294,0.137883
1727,0.143986,0.137866
1728,0.144133,0.137803
1728,0.143986,0.137483
1728,0.143746,0.139944
1728,0.14618,0.141211
1728,0.1473,0.136899
1728,0.143437,0.137369
1728,0.143485,0.139305
1728,0.145428,0.137425
1728,0.143485,0.141978
1729,0.148419,0.138316
1729,0.144561,0.139607
1730,0.145688,0.147293
1730,0.153325,0.136977
1730,0.143063,0.139531
1731,0.145796,0.138079
1731,0.144225,0.138342
1732,0.144567,0.138831
1732,0.145329,0.137064
1732,0.14339,0.138748
1732,0.14479,0.137348
1732,0.143479,0.139449
1732,0.14556,0.14463
1732,0.150835,0.150896
1732,0.156961,0.139935
1733,0.146473,0.139862
1733,0.14644,0.142371
1733,0.148465,0.137997
1733,0.14413,0.137626
1733,0.143686,0.140356
1733,0.146485,0.137886
1733,0.143939,0.140716
1733,0.146914,0.138209
1734,0.144347,0.141477
1734,0.147555,0.138974
1734,0.145168,0.138599
1734,0.144776,0.137736
1735,0.144402,0.148973
1735,0.155194,0.142156
1735,0.148322,0.147411
1735,0.153503,0.136114
1735,0.142312,0.138869
1735,0.14493,0.13801
1735,0.144126,0.136862
1735,0.142958,0.138407
1735,0.144531,0.139479
1735,0.145571,0.139693
1735,0.145742,0.138531
1735,0.144749,0.137954
1735,0.144155,0.138581
1736,0.144731,0.150098
1736,0.156431,0.138756
1736,0.144997,0.142109
1736,0.148603,0.141072
1736,0.147167,0.137866
1736,0.143964,0.139492
1736,0.145598,0.138905
1736,0.145177,0.138301
1736,0.144461,0.138838
1736,0.145367,0.138815
1736,0.144927,0.142609
1736,0.148736,0.138196
1736,0.144284,0.145488
1736,0.151676,0.139502
1736,0.146222,0.145425
1736,0.151526,0.141097
1736,0.147443,0.13876
1736,0.144915,0.138186
1736,0.144369,0.139559
1736,0.145696,0.138847
1736,0.144921,0.138807
1736,0.14494,0.139201
1736,0.145344,0.141073
1736,0.14726,0.138107
1736,0.144364,0.138203
1737,0.144364,0.138227
1737,0.144538,0.138741
1737,0.144888,0.147008
1737,0.153154,0.138629
1737,0.144807,0.141068
1737,0.147602,0.142341
1737,0.14848,0.141651
1737,0.147999,0.14585
1738,0.15278,0.140429
1739,0.146539,0.14135
1739,0.147499,0.138591
1739,0.144702,0.139958
1740,0.146183,0.142048
1740,0.148161,0.13788
1740,0.144067,0.139895
1740,0.14602,0.146544
1740,0.153123,0.144749
1740,0.150941,0.138671
1740,0.145105,0.140941
1740,0.147386,0.138372
1741,0.14457,0.139827
1741,0.145906,0.139154
1741,0.145313,0.138183
1741,0.144278,0.141084
1742,0.147162,0.140398
1742,0.146934,0.138512
1742,0.144917,0.139182
1742,0.145383,0.138475
1742,0.144623,0.139541
1742,0.145715,0.152577
1742,0.159301,0.139602
1742,0.145764,0.141866
1743,0.148012,0.140363
1744,0.146607,0.137317
1745,0.143665,0.137517
1746,0.143928,0.13701
1746,0.143216,0.139846
1746,0.145964,0.139379
1747,0.14553,0.139208
1747,0.145392,0.138781
1747,0.145061,0.146966
1747,0.153089,0.140122
1747,0.146268,0.14034
1748,0.146511,0.140163
1748,0.14632,0.139409
1748,0.145698,0.143499
1748,0.149711,0.138631
1748,0.144773,0.143212
1748,0.149405,0.138257
1749,0.144628,0.138848
1749,0.145089,0.136341
1749,0.14296,0.152268
1749,0.158531,0.14094
1749,0.147128,0.138909
1749,0.145029,0.139657
1749,0.145821,0.140421
1749,0.146618,0.146061
1750,0.152254,0.139369
1750,0.145522,0.140752
1750,0.147284,0.138083
1750,0.144316,0.138681
1751,0.144842,0.138919
1751,0.145072,0.139996
1751,0.146143,0.141751
1751,0.147951,0.141035
1752,0.147173,0.142294
1752,0.148526,0.138496
1752,0.144668,0.138361
1752,0.144524,0.139225
1752,0.145349,0.139495
1752,0.145641,0.146404
1752,0.152628,0.140972
1752,0.147185,0.142834
1752,0.148963,0.139038
1752,0.145763,0.145229
1753,0.151392,0.140788
1753,0.147022,0.139951
1753,0.14613,0.141959
1754,0.148198,0.139429
1754,0.145648,0.143908
1754,0.150194,0.138517
1754,0.144683,0.14366
1754,0.149962,0.1363
1755,0.142669,0.140232
1755,0.146976,0.138439
1755,0.145058,0.145005
1755,0.151266,0.140685
1755,0.146839,0.138938
1755,0.145092,0.139569
1755,0.145817,0.140525
1755,0.146666,0.140274
1755,0.146489,0.141353
1755,0.147536,0.143902
1755,0.150474,0.138779
1755,0.145115,0.140188
1755,0.146509,0.138261
1755,0.145105,0.143423
1755,0.149604,0.140881
1756,0.147052,0.140046
1756,0.146344,0.142346
1756,0.148564,0.138433
1756,0.144643,0.139763
1756,0.146043,0.138388
1756,0.144535,0.143608
1756,0.149834,0.138684
1756,0.145086,0.139785
1756,0.146011,0.142958
1757,0.149649,0.144185
1757,0.150485,0.140447
1757,0.146638,0.140619
1757,0.146787,0.141248
1757,0.147506,0.141263
1757,0.14746,0.139983
1758,0.146106,0.14444
1758,0.150879,0.141616
1758,0.147843,0.141035
1758,0.147331,0.140243
1758,0.146422,0.143661
1758,0.150246,0.140183
1759,0.146373,0.140889
1760,0.147026,0.141156
1760,0.147464,0.140376
1760,0.146627,0.139776
1760,0.146208,0.142611
1760,0.148756,0.140596
1760,0.147392,0.14138
1761,0.147709,0.142436
1761,0.149066,0.140023
1762,0.14628,0.142938
1762,0.149442,0.142755
1762,0.14895,0.140256
1762,0.146462,0.141064
1762,0.147298,0.139923
1763,0.146105,0.142139
1763,0.148366,0.139954
1763,0.146145,0.141876
1764,0.148645,0.142528
1764,0.148832,0.141711
1765,0.147928,0.139712
1765,0.145904,0.145527
1765,0.15187,0.143126
1765,0.149348,0.140604
1765,0.146783,0.140739
1765,0.146943,0.140984
1765,0.147173,0.141381
1765,0.147603,0.141768
1765,0.147914,0.14298
1765,0.149342,0.142358
1765,0.148624,0.140411
1765,0.146757,0.141537
1765,0.14783,0.149426
1765,0.155694,0.141984
1766,0.148308,0.141731
1766,0.147929,0.142399
1766,0.149029,0.139057
1766,0.145328,0.141
1766,0.147368,0.140177
1766,0.146422,0.14119
1767,0.147386,0.141812
1767,0.148033,0.141952
1768,0.148197,0.139799
1768,0.146015,0.148029
1769,0.154384,0.140856
1769,0.147077,0.140814
1769,0.147043,0.169636
1769,0.176341,0.168911
1769,0.175613,0.159537
1769,0.166105,0.151212
1769,0.15803,0.160925
1769,0.167711,0.149971
1769,0.156799,0.149206
1769,0.155582,0.152177
1770,0.158516,0.179497
1770,0.18728,0.147776
1770,0.154058,0.142007
1770,0.148302,0.142778
1770,0.149018,0.139912
1771,0.146197,0.14631
1771,0.153251,0.145638
1771,0.15194,0.14586
1771,0.152156,0.141593
1771,0.147857,0.158172
1771,0.164497,0.141465
1771,0.147684,0.141108
1771,0.147374,0.142226
1771,0.148532,0.140281
1772,0.146708,0.144775
1772,0.151026,0.140698
1773,0.147058,0.14274
1774,0.148936,0.14203
1774,0.148336,0.142224
1774,0.148602,0.147932
1774,0.154189,0.153571
1774,0.160225,0.140968
1775,0.147224,0.141665
1775,0.147876,0.141285
1775,0.147556,0.141226
1775,0.147647,0.143619
1775,0.149814,0.141581
1775,0.147803,0.15249
1776,0.158753,0.141061
1777,0.147264,0.143672
1777,0.1499,0.142181
1777,0.148938,0.149123
1777,0.155383,0.149133
1777,0.155421,0.141706
1777,0.147954,0.142264
1778,0.148832,0.1416
1778,0.147961,0.140791
1778,0.147023,0.142695
1778,0.148869,0.145629
1778,0.1519,0.144329
1778,0.150511,0.144459
1778,0.151158,0.144512
1778,0.150922,0.140943
1778,0.147256,0.142675
1778,0.14891,0.1412
1778,0.147419,0.144767
1778,0.151172,0.14051
1778,0.146842,0.141216
1778,0.14756,0.142927
1778,0.149358,0.142487
1778,0.148744,0.143063
1778,0.149263,0.142788
1778,0.149073,0.151
1778,0.157312,0.141788
1779,0.147979,0.142609
1779,0.148895,0.142512
1779,0.149044,0.14131
1779,0.147602,0.139281
1780,0.145505,0.142078
1781,0.148306,0.146984
1781,0.153749,0.144334
1781,0.151109,0.142599
1782,0.149242,0.141928
1782,0.148211,0.143848
1782,0.150227,0.14139
1783,0.14779,0.142998
1784,0.149285,0.14294
1784,0.149362,0.151506
1784,0.157948,0.140883
1784,0.147209,0.141402
1785,0.147692,0.141401
1785,0.147679,0.142257
1785,0.148602,0.143231
1785,0.14949,0.142465
1785,0.148815,0.148557
1785,0.154814,0.141693
1786,0.148037,0.142871
1786,0.149231,0.140931
1786,0.147217,0.143761
1786,0.150018,0.143835
1786,0.150081,0.153327
1786,0.15999,0.140639
1786,0.146883,0.143108
1786,0.149549,0.141517
1786,0.147815,0.144032
1787,0.150267,0.14284
1788,0.149222,0.142496
1788,0.148749,0.147282
1789,0.153665,0.14203
1789,0.148303,0.145838
1789,0.152194,0.142304
1789,0.149148,0.146932
1789,0.153291,0.140403
1789,0.146808,0.144022
1789,0.15032,0.145357
1789,0.151708,0.14238
1790,0.148647,0.144056
1790,0.150308,0.142892
1790,0.14995,0.143802
1790,0.150123,0.143657
1790,0.150117,0.143733
1790,0.150419,0.143608
1791,0.150656,0.142427
1792,0.148706,0.143455
1792,0.149847,0.14434
1792,0.150665,0.143883
1792,0.150134,0.142795
1792,0.149198,0.141161
1792,0.147478,0.14068
1792,0.147116,0.14236
1792,0.148839,0.144061
1792,0.150323,0.142268
1792,0.148639,0.153015
1792,0.159355,0.143561
1792,0.149862,0.145842
1792,0.152136,0.142854
1792,0.149158,0.140956
1792,0.147258,0.143037
1792,0.149299,0.144071
1792,0.150438,0.141368
1792,0.147636,0.143195
1793,0.149694,0.143882
1793,0.150154,0.141806
1793,0.148141,0.151051
1793,0.157334,0.142796
1793,0.149136,0.145626
1793,0.152158,0.146686
1793,0.153332,0.149932
1793,0.15664,0.144644
1793,0.151211,0.145312
1793,0.152179,0.153576
1793,0.160593,0.146384
1793,0.153042,0.146121
1794,0.152683,0.144615
1795,0.151045,0.148863
1795,0.155319,0.144378
1795,0.150979,0.145157
1795,0.151608,0.194896
1795,0.202358,0.150355
1796,0.156687,0.145642
1796,0.151926,0.152829
1797,0.159207,0.142362
1797,0.148764,0.1406
1797,0.146963,0.141726
1797,0.148119,0.143238
1798,0.149785,0.143799
1798,0.150107,0.144598
1798,0.151344,0.144094
1799,0.150474,0.141009
1799,0.147299,0.143251
1799,0.149631,0.143196
1800,0.14951,0.142909
1801,0.14921,0.143445
1801,0.149761,0.14724
1801,0.153666,0.144222
1801,0.1506,0.143143
1801,0.14945,0.14217
1801,0.148634,0.141721
1801,0.148012,0.141478
1802,0.14792,0.143923
1802,0.150442,0.150627
1802,0.157048,0.14248
1802,0.148863,0.143991
1802,0.150322,0.143366
1803,0.149715,0.144373
1803,0.150691,0.145633
1804,0.152031,0.145139
1804,0.151939,0.142288
1804,0.1487,0.143542
1804,0.149973,0.141466
1804,0.147741,0.144326
1804,0.150802,0.144657
1804,0.150974,0.144536
1804,0.150879,0.149774
1804,0.156298,0.142933
1804,0.149284,0.14312
1804,0.149419,0.143065
1804,0.149464,0.141412
1804,0.147739,0.142621
1804,0.149023,0.143301
1804,0.149742,0.149913
1804,0.156386,0.143558
1804,0.149862,0.143836
1804,0.150143,0.143873
1804,0.150242,0.145775
1804,0.152162,0.142754
1804,0.149132,0.145511
1804,0.152264,0.143375
1805,0.149728,0.143448
1805,0.149771,0.143573
1806,0.150017,0.142885
1806,0.149364,0.144489
1806,0.150952,0.145404
1807,0.151683,0.152437
1807,0.158801,0.143753
1807,0.150139,0.143825
1808,0.150196,0.143948
1808,0.150292,0.14482
1808,0.151177,0.141352
1808,0.147672,0.144409
1808,0.150781,0.156621
1808,0.163399,0.149943
1808,0.156901,0.148248
1808,0.15497,0.150964
1808,0.157898,0.149422
1808,0.156199,0.151229
1808,0.158153,0.151755
1808,0.158863,0.149416
1809,0.156223,0.148125
1809,0.154924,0.147351
1810,0.15413,0.148387
1811,0.15511,0.147323
1812,0.154219,0.150238
1812,0.157672,0.152106
1812,0.159135,0.148459
1812,0.15532,0.150155
1813,0.156966,0.149534
1813,0.156296,0.148402
1813,0.155906,0.147811
1813,0.15477,0.153662
1813,0.160693,0.147923
1813,0.154996,0.149437
1813,0.156187,0.149461
1814,0.156322,0.149784
1814,0.156805,0.150004
1814,0.156887,0.154219
1814,0.161618,0.1489
1814,0.15605,0.14896
1815,0.15577,0.149196
1815,0.156158,0.149925
1815,0.156656,0.148853
1816,0.155643,0.149815
1816,0.157146,0.149512
1817,0.156458,0.151259
1817,0.1582,0.149792
1817,0.156799,0.146482
1817,0.152938,0.145969
1817,0.152328,0.145178
1818,0.151596,0.152324
1818,0.158719,0.143253
1818,0.14961,0.145728
1818,0.152169,0.144359
1818,0.150737,0.144222
1819,0.150604,0.145557
1819,0.151954,0.145751
1819,0.15234,0.145486
1819,0.151908,0.145066
1820,0.151413,0.144996
1820,0.151378,0.145185
1820,0.151527,0.144918
1820,0.151305,0.146263
1820,0.152658,0.149882
1820,0.156357,0.144667
1820,0.151053,0.144637
1820,0.151093,0.143915
1820,0.150291,0.145894
1820,0.152453,0.144665
1820,0.151035,0.145184
1820,0.151669,0.143426
1820,0.149765,0.143454
1820,0.14982,0.1468
1820,0.153179,0.150719
1820,0.157189,0.146108
1821,0.152631,0.144555
1821,0.150916,0.14684
1821,0.153801,0.14497
1821,0.151329,0.144181
1821,0.15066,0.144416
1821,0.150787,0.144483
1821,0.150958,0.146201
1821,0.152548,0.145357
1821,0.151819,0.1493
1821,0.155708,0.144209
1822,0.150665,0.141384
1822,0.147737,0.144475
1822,0.150906,0.145073
1822,0.151422,0.145797
1823,0.15228,0.144902
1823,0.151779,0.147168
1823,0.153548,0.142782
1823,0.149116,0.144419
1823,0.150961,0.144658
1824,0.15105,0.146668
1824,0.153058,0.144375
1824,0.150726,0.148668
1825,0.155094,0.144328
1825,0.150848,0.145348
1825,0.151754,0.144778
1825,0.151248,0.144103
1825,0.150541,0.146514
1826,0.153006,0.14771
1826,0.154141,0.148883
1826,0.155392,0.147171
1826,0.153662,0.145109
1827,0.151452,0.145124
1827,0.151579,0.14659
1827,0.152965,0.146693
1827,0.153132,0.151228
1827,0.157948,0.145323
1827,0.151674,0.145376
1827,0.151835,0.146536
1827,0.153023,0.141739
1827,0.148305,0.147169
1827,0.153585,0.146593
1827,0.153009,0.143035
1827,0.149494,0.145055
1827,0.151439,0.14878
1827,0.155258,0.145899
1827,0.152287,0.146021
1828,0.152452,0.148307
1829,0.154784,0.148275
1829,0.155066,0.144827
1830,0.151247,0.145103
1830,0.151592,0.144891
1831,0.151314,0.143859
1832,0.150232,0.147448
